question_id,question,option_A,option_B,option_C,option_D,correct_option,correct_text
196135,Câu 10. I will let you in. I ________ with the keys by the time you come in.,A. will have arrived,B. will be arrival,C. will be arrived,,A,will have arrived
196116,Câu 1. I ________ during rush hour.,A. will be driving,B. will have drive,C. will be drive,,A,will be driving
196117,Câu 2. He will not be _____ the bus today.,A. take,B. taken,C. taking,,C,taking
196118,Câu 3. They ________ the cottage that weekend.,A. using,B. 'll be using,C. 're be using,,B,'ll be using
196119,Câu 4. Nigel _____ be coming to the picnic.,A. won't,B. won't not,C. willn't,,A,won't
196120,Câu 5. Where ________ sleeping?,A. you be,B. will you,C. will you be,,C,will you be
196121,Câu 6. We'll be ________ the news at 10pm.,A. watch,B. watching,C. to watch,,B,watching
196122,Câu 7. I'll try my best to spot you. What ________ wearing?,A. will you,B. will,C. will you be,,C,will you be
196123,Câu 8. Don't forget your snowpants. It ________ by the time you get to school.,A. will snowing,B. is snowing,C. will be snowing,,C,will be snowing
196124,"Câu 9. At noon tomorrow, I ________ on a beach somewhere.",A. 'll be relaxing,B. relax,C. will being relax,,A,'ll be relaxing
196125,"Câu 10. Sorry, I can't. I ________ my daughter to work at that time.",A. will be taking,B. 'll take,C. won't be take,,A,will be taking
196106,Câu 1. He _____ arrive on time.,A. will,B. is,C. not,,A,will
196107,Câu 2. Will your folks _____ before Tuesday?,A. leaving,B. leave,C. leaves,,B,leave
196108,Câu 3. We _____ get there until after dark.,A. will,B. won't,C. will'nt,,B,won't
196109,Câu 4. We will _____ what your father says.,A. see,B. to see,C. seeing,,A,see
196110,Câu 5. I don't ________ go swimming today.,A. think I,B. think I'll,C. thinking,,B,think I'll
196111,Câu 6. It ________ tomorrow.,A. will snow,B. snows,C. is snowing,,A,will snow
196112,Câu 7. We won't ________ until we get there.,A. knowing,B. have know,C. know,,C,know
196113,Câu 8. I ________ back before Friday.,A. 'll be,B. will,C. am being,,A,'ll be
196114,Câu 9. Will you _____ at the rehearsal on Saturday?,A. go,B. be,C. have,,B,be
196115,Câu 10. I'm going to the grocery store. I think _____ buy a turkey.,A. I've,B. I'll,C. I'd,,B,I'll
196096,Câu 1. My dad ________ smoking in the garage.,A. has,B. had,C. had been,,C,had been
196097,Câu 2. The printer ________ working well.,A. had not been,B. hadn't,C. had not,,A,had not been
196098,Câu 3. Had the players _____ playing by the rules?,A. been,B. have,C. be,,A,been
196099,Câu 4. She ________ expecting the worst.,A. had,B. 'd been,C. had being,,B,'d been
196100,Câu 5. Had the teachers ________ before the strike?,A. been work,B. working,C. been working,,C,been working
196101,Câu 6. Our pool pump ________ running properly before the storm.,A. had not have,B. hadn't been,C. hadn't being,,B,hadn't been
196102,Câu 7. My sister’s roommate was upset. She _____ been waiting for an hour.,A. had,B. has,C. have,,A,had
196103,Câu 8. I just heard about the accident. ________ been working all night?,A. Had the driver,B. Had the driving,C. Have the driver,,A,Had the driver
196104,Câu 9. We were shocked to see her. ________ been expecting her.,A. We are,B. We have,C. We'd not,,C,We'd not
196105,Câu 10. I finally reached my mom. ________ her all day.,A. I'd been calling,B. I have called,C. I called,,A,I'd been calling
196086,Câu 1. We ________ finished eating dinner.,A. had not,B. not had,C. 'd had not,,A,had not
196087,Câu 2. Had they _____ to her before?,A. spoke,B. spoken,C. spoked,,B,spoken
196088,Câu 3. You _____ not left yet.,A. would,B. 'd,C. would had,,B,'d
196089,Câu 4. I had never _____ her before.,A. see,B. saw,C. seen,,C,seen
196090,"Câu 5. We arrived at 8:05, but the train _____ already left.",A. has,B. have,C. had,,C,had
196091,Câu 6. Sarah thought she ________ to that zoo before.,A. has been,B. had be,C. had been,,C,had been
196092,Câu 7. Nobody explained why the project had ________ on time.,A. n't been completed,B. not completed,C. n't complete,,A,n't been completed
196093,Câu 8. He _____ us the item had been shipped.,A. told,B. say,C. asked,,A,told
196094,Câu 9. Dad explained ________ his job due to stress.,A. why he quitted,B. that he had quit,C. that he'd quite,,B,that he had quit
196095,Câu 10. Where _____ the security guard gone?,A. had,B. have,C. did,,A,had
196076,Câu 1. I _____ to the mall after school.,A. goed,B. gone,C. went,,C,went
196077,Câu 2. My brother _____ a bear an hour ago.,A. seen,B. saw,C. sees,,B,saw
196078,Câu 3. _____ Mike visit his grandmother last night?,A. Did,B. Are,C. Does,,A,Did
196079,Câu 4. Alex did not _____ last weekend.,A. working,B. worked,C. work,,C,work
196080,Câu 5. _____ Judy and Liz at last month's meeting?,A. Was,B. Were,C. Are,,B,Were
196081,Câu 6. We _____ not happy after the sad ending.,A. were,B. was,C. did,,A,were
196082,Câu 7. _____ you see Jody's new dog yesterday?,A. Are,B. Did,C. Do,,B,Did
196083,"Câu 8. Sorry, I ________ hear you at the door.",A. wasn't,B. didn't,C. am not,,B,didn't
196084,Câu 9. I _____ English for two years.,A. studying,B. study,C. studied,,C,studied
196085,Câu 10. What _____ you eat for lunch yesterday?,A. do,B. did,C. were,,B,did
200111,Câu 11. Mary _____ sick yesterday.,A. is,B. was,C. were,,B,was
200112,Câu 12. They _____ to the party last night.,A. goes,B. go,C. went,,C,went
200113,Câu 13. We _____ hungry after the long hike.,A. were,B. are,C. am,,A,were
200114,Câu 14. He _____ his grandmother last weekend.,A. didn’t visited,B. visited,C. visits,,B,visited
200115,Câu 15. The students _____ their homework.,A. finished,B. finish,C. finishes,,A,finished
200116,Câu 16. I _____any coffee this morning.,A. didn't drink,B. don't drink,C. doesn't drink,,A,didn't drink
200117,Câu 17. _____ you _____ the news last night?,"A. Do, watch","B. Did, watch","C. Does, watch","D. Did, watched",B,"Did, watch"
200118,Câu 18. The cats _____ not happy with the new toy.,A. was,B. is,C. were,,C,were
200119,Câu 19. She _____ her bike to school yesterday.,A. rode,B. ride,C. rides,,A,rode
200120,Câu 20. _____ they _____ a good time at the party?,"A. Did, have","B. Do, have","C. Does, have",,A,"Did, have"
196066,Câu 1. It has _____ snowing a lot this week.,A. be,B. been,C. being,,B,been
196067,Câu 2. _____ your brother and sister been getting along?,A. Have,B. Has,C. Are,,A,Have
196068,Câu 3. Rick _____ been studying hard this semester.,A. 's,B. s,C. 've,,A,'s
196069,Câu 4. I'm tired because I _____ been working out.,A. 've,B. has,C. am,,A,'ve
196070,Câu 5. Julie ________ living in Italy since May.,A. has being,B. is been,C. has been,,C,has been
196071,Câu 6. Did you know he's been teaching German _____ fifteen years?,A. before,B. since,C. for,,C,for
196072,Câu 7. We have been watching TV _____ we had dinner.,A. for,B. since,C. by,,B,since
196073,Câu 8. He has ________ too hard today.,A. working,B. works,C. been working,,C,been working
196074,Câu 9. Has it _____ raining since you arrived?,A. be,B. been,C. is,,B,been
196075,Câu 10. My brother has been travelling _____ two months.,A. since,B. for,C. by,,B,for
196056,Câu 1. Lindsay _____ not been to France.,A. has,B. is,C. have,,A,has
196057,Câu 2. _____ you finished your homework?,A. Have,B. Has,C. Is,,A,Have
196058,Câu 3. They___ gone to a rock concert.,A. 's,B. 'es,C. 've,,C,'ve
196059,Câu 4. _____ you been to Japan?,A. Is,B. Have,C. Has,,B,Have
196060,Câu 5. We _____ never eaten Mexican food.,A. have,B. has,C. are,,A,have
196061,Câu 6. Andrea has _____ her umbrella.,A. forget,B. forgetting,C. forgotten,,C,forgotten
196062,Câu 7. _____ the sun come up?,A. Was,B. Have,C. Has,,C,Has
196063,Câu 8. The children ________ the lost puppy.,A. have find,B. is finding,C. have found,,C,have found
196064,Câu 9. Wiwi's been a vegetarian _____ three years.,A. since,B. for,C. after,,B,for
196065,Câu 10. I haven't worked _____ last December.,A. since,B. for,C. by,,A,since
197451,Câu 11. _________ finished their work already.,A. The boys have,B. The boys,C. The boys has,,A,The boys have
197452,Câu 12. __________ for a long time.,A. She hasn't ill,B. She isn't being ill,C. She hasn't been ill,,C,She hasn't been ill
197453,Câu 13. Have they cleaned up the garden?- __________,"A. Yes, he has.","B. Yes, they have.","C. Yes, they are.",,B,"Yes, they have."
197454,Câu 14. __________ stayed up all night?,A. You ever,B. Did you ever,C. Have you ever,,C,Have you ever
197455,Câu 15. Some people __________ snow.,A. have never saw,B. have never seen,C. have ever seen,,B,have never seen
197456,Câu 16. Has Alison ever seen that film?- ___________,"A. No, she has never.","B. Yes, she has ever.","C. Yes, she has.",,C,"Yes, she has."
197457,Câu 17. ___________ Chinese food before.,A. I've never eaten,B. I never ate,C. I wasn’t eating,,A,I've never eaten
197458,Câu 18. Have they ever acted in a comedy?- ___________,"A. No, they didn’t ever.","B. No, they never.","C. No, they haven't.",,C,"No, they haven't."
197459,Câu 19. ___________ more than twenty years.,A. Mum's had short hair for,B. Mum's had short hair since,C. Mum's having short hair for,,A,Mum's had short hair for
197460,Câu 20. I've liked watching detective films since ___________,A. I was young,B. a long time,C. more than fifteen years,,A,I was young
192206,Câu 1. My grandparents walk _____ twenty minutes a day.,A. for,B. since,,,A,for
192207,Câu 2. How long is it _____ you visited your grandparents?,A. for,B. since,,,B,since
192208,Câu 3. We have been dating _____ a long time.,A. for,B. since,,,A,for
192209,Câu 4. That lady has been waiting for the bus _____ noon.,A. for,B. since,,,B,since
192210,Câu 5. I studied for this test _____ three days straight.,A. for,B. since,,,A,for
192211,Câu 6. My family has lived here _____ last March.,A. for,B. since,,,B,since
192212,Câu 7. She has worked there _____ she finished college.,A. for,B. since,,,B,since
192213,Câu 8. I have been calling you _____ half-an-hour.,A. for,B. since,,,A,for
192214,Câu 9. Lisa and Jill have been at the library _____ a long time.,A. for,B. since,,,A,for
192215,Câu 10. My teacher has been sick _____ last Monday.,A. for,B. since,,,B,since
153022,Câu 1. Lively.,A. Adjective,B. Adverb,,,,Adjective
153023,Câu 2. Orderly.,A. Adjective,B. Adverb,,,,Adjective
153024,Câu 3. Beastly.,A. Adjective,B. Adverb,,,,Adjective
153025,Câu 4. Usually.,A. Adjective,B. Adverb,,,,Adverb
153026,Câu 5. Lately.,A. Adjective,B. Adverb,,,,Adverb
153027,Câu 6. Thirstily.,A. Adjective,B. Adverb,,,,Adverb
153028,Câu 7. Brotherly.,A. Adjective,B. Adverb,,,,Adjective
153029,Câu 8. Costly.,A. Adjective,B. Adverb,,,,Adjective
153030,Câu 9. Vaguely.,A. Adjective,B. Adverb,,,,Adverb
153031,Câu 10. Especially.,A. Adjective,B. Adverb,,,,Adverb
153012,Câu 1. Someone ____ my wallet on the train to work.,A. robbed,B. stole,,,,
153013,Câu 2. I was attacked and ____ last night.,A. robbed,B. stolen,,,,
153014,Câu 3. My car was ____; they took the CD player.,A. robbed,B. stolen,,,,
153015,Câu 4. The insurance company have provided a courtesy car because hers was ____.,A. robbed,B. stolen,,,,
153016,Câu 5. The bank was ____.,A. robbed,B. stolen,,,,
153017,Câu 6. Thieves ____ a Van Gogh painting from the museum last night.,A. robbed,B. stolen,,,,
153018,Câu 7. He's been accused of ____ from his company.,A. robbed,B. stolen,,,,
153019,Câu 8. The thief ____ thousand of Euros from the store.,A. robbed,B. stolen,,,,
153020,Câu 9. Who do you think ____ you?,A. robbed,B. stolen,,,,
153021,Câu 10. The robbers ____ millions of pounds.,A. robbed,B. stolen,,,,
153002,"Câu 1. Ann, __________ for the safety of her child, ran to stop him playing with the electric socket.",A. concerned,B. concerning,C. to concern,D. to be concerned,,
